0,1
-0.5667801596064348,1.6213749226926224
-0.5728053089644067,1.6224119470446574
-1.8887234702469342,-0.6009557548295746
-1.7763375059515607,-0.6079595044419601
-1.6418073017103596,-0.6155766194246935
-1.6700186697603014,-0.6145543537294359
-1.6551642682649406,-0.42574627886394933
-1.8645898793239346,1.6976003238060307
-2.275623632395756,1.5327465141115864
-2.1600735242746985,-0.5852920148495474
-1.7917157930196401,-0.4180170556205426
-2.0708662892748992,-0.5902066417818881
-2.131019175618236,-0.5866540498896939
-1.9661558471591662,-0.5972490867043782
-1.3277850548315118,1.6658758436256897
-1.538856376339534,1.4891891330361529
-2.8876908379313755,0.7070465885714915
-1.5053052255317616,-0.43456651635417864
-1.045083141508991,-0.4611911212639821
-1.3080206010596034,-0.445551334289234
-2.0732632017939587,-0.5898927626850189
-2.6095641060037136,1.5512375119199673
-2.441509801264012,1.5418483135212766
-2.421984718424165,-0.5704951411527734
-1.4811969808602794,-0.4358643685814997
-4.711326117056089,-0.10651716365101888
-1.7515993325389758,-0.6096978749517111
-1.5740176038663476,-0.4306563600310803
-1.7130225292773325,1.4990421036001733
-1.4955568713104859,1.485929609451219
-1.7916975438480653,-0.41761998230709263
-1.5454292472139977,-0.43285269416046834
-1.3143657215575675,-0.4452054887286796
-1.9612709526935406,-0.5966741249187357
-1.5336143347997522,-0.4329531532274332
-1.3511279979779074,1.6673561589706707
-1.1623187362467375,1.4671476769413798
-1.2064647069527437,-0.6416679494478132
-1.7976674245846465,-0.6059002946080264
-2.0800473712214327,-0.40089578715245766
-2.1795729047038623,-0.5842753819027197
-1.79232183190157,-0.6073158222922285
-1.5635048597750723,1.4904413411529622
-0.9494901889916745,1.4546917677058444
-0.4749224505651967,-0.6831982631614536
-1.4460077354583178,-0.6266663423406985
-1.05290377371776,-0.6498259265596833
-0.29217943687134557,-0.6940805359556619
0.26884660444057773,-0.7267474806393915
-0.4690658385448166,1.4270281021855593
-1.2298199334240139,1.4714074390533973
-2.1303943228634266,0.6633460665015731
-1.9333238791589757,-0.5986070034470536
-1.5765532594740932,-0.6198917364740278
-1.080579906979092,-0.45882210293741055
-0.6565947911542052,-0.48337970087198656
-1.2129403620551706,1.4702448574782587
-0.769477014650205,1.4441902722133475
-0.3391411007840694,-0.502055530236735
-1.4004546219026144,-0.6295354664173479
-1.0006683473470674,-0.6525707825644084
-1.8351326585766456,-0.60428748930135
-1.3051154346094487,-0.4457355682330395
-0.4146891983223197,1.613086529387973
-0.4882389228269723,1.6174914757803869
-1.5279675130516173,-0.6216162463435727
-1.1695157857320069,-0.6433045486805528
-1.0921385277780018,-0.45808296318069275
-3.5182208568358453,-0.1763595705431999
-0.9647275785995544,-0.4654611832882216
-0.9159757941522504,1.4529952758007394
-0.5517329235060873,1.4317679281998217
-0.9656511791965843,-0.6551232211985327
-0.9020786605053028,-0.4694046529137459
-0.5787457096458681,-0.48828710358028327
-0.4195764894011172,-0.6867080808858114
0.3758753513098727,-0.7329130475242236
0.02841031839187439,1.3979672628305204
-0.9091348881864536,1.4526744920100165
-0.24718352628965562,-0.507101568318956
-0.2248547059642269,-0.6981521385194883
-0.7501248633327857,-0.47803821753087106
-1.187233108108393,-0.45241985009455143
-1.4405355673234423,-0.6270784820921678
-1.3608661719880926,1.479060453707461
-1.2770448728297223,1.6633265716257337
-1.434335261252963,-0.6274655418806517
-1.1928317783859892,-0.641486791854555
-1.0339717096870416,-0.4616303442351928
-4.357697863183603,-0.1272188377189814
-1.0981532565731342,-0.45756020928587493
-0.8482872495833362,1.6382377669404478
-0.5701937404220849,1.4327346397126266
0.5178203774394403,-0.740784138212451
-0.33315719735323873,-0.5022011948628798
-0.574138809405013,-0.6777259868730933
-0.2654889138091011,-0.695716604922358
-0.8351244087066552,-0.4730251601442118
-0.6722565798177123,1.6280072756234423
-0.10595499320313354,1.5949492407250452
0.8100463116789549,-0.5685434783019937
0.2855542464541294,-0.5384415614804247
-0.24913270455433395,-0.5075862258436576
-0.06975965083971378,-0.7071115139603883
-1.250672133744389,0.4224033124116267
-3.178175971795277,1.9146265812633563
-0.10028959027212653,1.4055919150701075
0.20921603723163246,-0.723276849803373
0.2748625421738408,-0.5376504978137776
0.6614226971230277,-0.7491559808343191
-0.12773849538520599,-0.70371734355885
-0.8450748770174297,-0.47236585640247675
0.070464058974059,1.5848919462902928
0.7896373587246124,1.543411218309331
0.7320548330116639,-0.7532394991589529
0.8738148902567697,-0.7613814740383891
0.9058606855719664,-0.5737938757950996
0.9182205348650629,-0.5746624752504718
0.17783673504147515,-0.7213716886103543
0.016845077070431078,1.3987006838087221
0.04450670727264264,1.5862554427134474
0.5650647221231302,-0.5545842749963527
0.9310597472766373,-0.5755049375817671
-0.30405934578570953,-0.5040464632984514
-0.1830475068965013,-0.7002098690325056
0.006724386308614633,-0.7115661362703983
0.3388068770127603,1.3798941296967517
0.3850634442124767,1.3772433388649725
0.35233899379674155,-0.7316748295493177
0.3406767596367398,-0.7309352576763307
0.3874311647813263,-0.7335610829830402
0.3487731618662762,-0.7313639112211405
0.3118339252496913,-0.5397689621879456
0.42860402744563636,1.564243308044468
0.6774928592433489,1.5498729204424018
0.5613967013872541,-0.7434062489514003
0.6170288378734905,-0.5574556915030734
0.5405632755515541,-0.5530022407920702
0.42540276066178334,-0.5463492751211536
0.37842427585785166,-0.7331877289286622
0.7822749440207006,1.3545691649959806
0.7973586574021194,1.3536691531052514
0.9997988149542141,-0.5793553662667008
1.125001410539545,-0.5863342947948588
1.0327902604177484,-0.7704738845291863
1.3110868081823923,-0.7865113643887924
1.17469672284894,-0.7787664339638191
